;Fastkraft;Varmepumpe 1 EL tilført;Varmepumpe 1 avgitt energi;Varmepumpe 2 EL tilført;Varmepumpe 2 avgitt energi;Varmevannsbereder EL;Elektrokjel spisslast;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;Varme radiator;Varme gulv;Radon;Radon;Radon;Areal;Temperatur
dateUnit;G02_0038_M1E;G02_0038_SM_M16E;G02_0038_SM_M27V;G02_0038_SM_M17E;G02_0038_SM_M28V;G02_0038_SM_M18E;G02_0038_SM_M19E;G02_0038_SM_M1E;G02_0038_SM_M22V;G02_0038_SM_M2E;G02_0038_SM_M23V;G02_0038_SM_M3E;G02_0038_SM_M24V;G02_0038_SM_M4E;G02_0038_SM_M25V;G02_0038_SM_M5E;G02_0038_SM_M26V;G02_0038_SM_M29V;G02_0038_SM_M30V;G02_0038_M_M1RD;G02_0038_M_M1RD;G02_0038_M_M1RD;Hovedbygg;MET_44640_TA
09.01.2021 06:00;33;4;11;13;32;4;0;0;0;0;0;0;0;0;0;0;0;40;2;432,3;612,4;698,5;5678;-1,4
09.01.2021 07:00;34;3;6;15;36;6;0;0;0;0;0;0;0;0;0;0;0;30;8;462,9;777,9;728,4;5678;-1
09.01.2021 08:00;38;7;14;15;33;5;0;0;0;0;0;0;0;0;0;0;0;30;16;650,8;707,6;710,9;5678;-0,6
09.01.2021 09:00;31;1;5;14;31;5;0;0;0;0;0;0;0;0;0;0;0;40;11;714,3;633,4;716;5678;-0,5
09.01.2021 10:00;31;3;6;15;36;5;0;0;0;0;0;0;0;0;0;0;0;30;6;701,3;516,2;718,1;5678;0
09.01.2021 11:00;28;2;1;12;29;5;0;0;0;0;0;0;0;0;0;0;0;30;2;645,7;542,7;695,5;5678;0,2
09.01.2021 12:00;26;2;8;11;32;5;0;0;0;0;0;0;0;0;0;0;0;30;1;590,9;584;516,3;5678;0,6
09.01.2021 13:00;26;2;2;12;29;5;0;0;0;0;0;0;0;0;0;0;0;30;1;622,2;553,6;639,8;5678;0,8
09.01.2021 14:00;34;7;17;13;29;5;0;0;0;0;0;0;0;0;0;0;1;40;12;635,3;570,7;753,3;5678;0,9
09.01.2021 15:00;34;6;16;14;36;4;0;0;0;0;0;0;0;0;0;0;0;40;10;617,5;495,1;801,1;5678;1
09.01.2021 16:00;27;1;0;11;28;5;0;0;0;0;0;0;0;0;0;0;0;20;1;574,2;480,3;755,3;5678;1,2
09.01.2021 17:00;32;2;4;14;36;5;0;0;0;0;0;0;0;0;0;0;0;40;2;737,5;463;727,9;5678;1,5
09.01.2021 18:00;32;2;1;14;37;5;0;0;0;0;0;0;0;0;1;0;0;30;5;754;603,6;654,1;5678;2
09.01.2021 19:00;34;5;12;14;36;4;0;0;0;0;0;0;0;0;0;0;0;40;13;909,3;614,3;716,2;5678;2,3
09.01.2021 20:00;33;3;7;14;37;6;0;0;0;0;0;0;0;0;0;0;0;30;6;822;752,8;777,7;5678;2,6
09.01.2021 21:00;30;1;0;13;34;5;0;0;0;0;0;0;0;0;0;0;0;30;3;840,4;768,6;720,7;5678;3,1
09.01.2021 22:00;26;1;0;11;29;4;0;0;0;0;0;0;1;0;0;0;0;30;2;733,9;729,9;729,4;5678;2,7
09.01.2021 23:00;36;5;10;14;37;6;0;0;0;0;0;0;0;0;0;0;0;40;1;794,8;623,5;639,5;5678;0,6
10.01.2021 00:00;27;1;2;11;26;5;0;0;0;0;0;0;0;0;0;0;0;20;3;900,4;587,5;514,6;5678;0,8
10.01.2021 01:00;37;8;20;14;36;4;0;0;0;0;0;0;0;0;0;0;0;40;17;989;549,9;536;5678;0,9
10.01.2021 02:00;29;1;0;13;32;5;0;0;0;0;0;0;0;0;0;0;0;30;4;934,4;570,1;727,6;5678;1,1
10.01.2021 03:00;31;1;0;14;37;5;0;0;0;0;0;0;0;0;0;0;0;30;2;819,2;541;828,5;5678;0,8
10.01.2021 04:00;34;4;10;13;34;5;0;0;0;0;0;0;0;0;0;0;1;40;1;750,4;532,1;722;5678;0,3
10.01.2021 05:00;28;3;6;10;24;5;0;0;0;0;0;0;0;0;0;0;0;30;1;624,8;483,8;730,7;5678;0,3
10.01.2021 06:00;37;7;9;14;35;5;0;0;0;0;0;0;0;0;0;0;0;30;9;758,1;548,2;654,8;5678;-0,4
10.01.2021 07:00;32;3;14;15;37;4;0;0;0;0;0;0;0;0;0;0;0;30;20;818,8;503,9;623,9;5678;0
10.01.2021 08:00;34;5;11;12;33;5;0;0;0;0;0;0;0;0;0;0;0;40;8;870,8;433;666,2;5678;-0,3
10.01.2021 09:00;36;5;13;14;34;5;0;0;0;0;0;0;0;0;0;0;0;30;6;863,3;442,4;677,6;5678;0,1
10.01.2021 10:00;28;3;7;11;28;4;0;0;0;0;0;0;0;0;0;0;0;30;2;772,8;501,1;686,1;5678;-0,3
10.01.2021 11:00;24;1;0;9;22;6;0;0;0;0;0;0;0;0;0;0;0;30;1;673;598,3;757;5678;0,1
10.01.2021 12:00;32;4;7;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;1;681,8;563,3;827,5;5678;1,1
10.01.2021 13:00;20;1;0;7;20;4;0;0;0;0;0;0;0;0;0;0;0;20;1;732,2;563,2;858,4;5678;0,7
10.01.2021 14:00;29;4;9;11;25;6;0;0;0;0;0;0;0;0;0;0;0;30;1;755,6;613,8;925,2;5678;0,7
10.01.2021 15:00;28;1;0;13;34;5;0;0;0;0;0;0;0;0;0;0;0;30;2;736,5;551,9;935,6;5678;0,6
10.01.2021 16:00;29;2;4;12;31;4;0;0;0;0;0;0;0;0;0;0;0;30;3;867,3;444,8;823,6;5678;0,6
10.01.2021 17:00;40;9;18;14;36;6;0;0;0;0;0;0;0;0;0;0;0;40;17;919,9;560,2;779,8;5678;0,7
10.01.2021 18:00;32;2;6;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;2;931,4;650,9;733,6;5678;1,1
10.01.2021 19:00;27;1;3;12;30;4;0;0;0;0;0;0;0;0;0;0;0;30;2;1000,9;663,7;758,2;5678;1,4
10.01.2021 20:00;34;5;10;12;31;6;0;0;0;0;0;0;0;0;0;0;1;30;1;1002,8;649,9;818,3;5678;1,2
10.01.2021 21:00;31;4;7;11;28;4;0;0;0;0;0;0;0;0;0;0;0;40;1;945,9;621,6;783,3;5678;0,8
10.01.2021 22:00;33;4;11;13;32;5;0;0;0;0;0;0;0;0;0;0;0;30;11;993,4;595;856,4;5678;0,8
10.01.2021 23:00;37;7;16;14;31;5;0;0;0;0;0;0;0;0;0;0;0;40;14;793,2;453,5;886,4;5678;0,8
11.01.2021 00:00;28;3;3;9;22;5;0;0;0;0;0;0;0;0;0;0;0;20;2;793,6;525,2;964,3;5678;1,1
11.01.2021 01:00;32;4;13;12;30;5;0;0;0;0;0;0;0;0;0;0;0;40;2;695,7;466,9;799,1;5678;1,2
11.01.2021 02:00;27;3;5;10;30;4;0;0;0;0;0;0;0;0;0;0;0;30;2;715,8;416,6;827,4;5678;1,1
11.01.2021 03:00;33;5;8;12;25;5;0;0;0;0;0;0;0;0;0;0;0;40;1;865,9;476,6;841,5;5678;0,8
11.01.2021 04:00;31;4;7;11;28;5;0;0;0;0;0;0;0;0;1;0;0;30;1;817,7;567,4;849,4;5678;0,9
11.01.2021 05:00;33;4;11;13;34;5;0;0;0;0;0;0;0;0;0;0;0;40;4;736,8;589,2;874;5678;0,8
11.01.2021 06:00;107;10;29;12;37;5;25;3;0;3;3;6;2;16;14;15;12;50;14;801,3;683,9;923,8;5678;0,3
11.01.2021 07:00;124;12;37;12;37;5;33;3;0;3;3;6;3;17;16;15;16;50;18;713,7;695,3;719,1;5678;0,2
11.01.2021 08:00;137;11;37;11;37;5;47;2;0;2;2;4;2;14;11;11;15;80;17;405,5;491,6;397,8;5678;0,8
11.01.2021 09:00;138;12;38;12;37;5;40;3;0;3;1;4;1;15;7;12;12;60;18;243,6;233,3;223,6;5678;0,8
11.01.2021 10:00;137;12;37;12;36;6;37;3;0;3;2;4;1;15;7;13;9;70;18;31,2;23,4;136,5;5678;1,1
11.01.2021 11:00;136;12;37;12;36;7;36;3;0;3;0;4;0;15;5;13;9;70;17;17,2;31,6;51;5678;1,1
11.01.2021 12:00;125;12;36;12;37;6;28;3;0;3;1;4;1;15;5;12;10;70;17;10;48,3;0,4;5678;1,3
11.01.2021 13:00;125;12;36;12;36;7;32;3;0;2;0;4;1;15;7;12;10;60;15;24;44,6;0;5678;1,1
11.01.2021 14:00;113;12;37;12;36;6;28;2;0;2;0;4;0;13;5;11;12;53;15;9,8;51,7;0;5678;0,9
11.01.2021 15:00;94;13;35;13;35;5;14;2;0;2;1;4;1;11;6;11;13;47;4;0;78,9;0;5678;0,6
11.01.2021 16:00;47;7;17;11;31;6;2;0;0;0;0;0;0;0;0;0;0;50;3;7,9;24,5;10,2;5678;0,2
11.01.2021 17:00;36;1;0;13;27;5;0;0;0;0;0;0;0;0;0;0;0;20;1;44,2;3;83;5678;-0,3
11.01.2021 18:00;27;1;3;9;22;5;0;0;0;0;0;0;0;0;0;0;1;20;2;75,5;84,8;62,1;5678;0,2
11.01.2021 19:00;30;1;0;13;31;5;0;0;0;0;0;0;0;0;1;0;0;30;1;162,3;154,1;79,2;5678;-0,2
11.01.2021 20:00;29;1;0;12;29;5;0;0;0;0;0;0;0;0;0;0;0;30;1;172,6;142,8;143,3;5678;-0,4
11.01.2021 21:00;32;3;2;13;32;5;0;0;0;0;0;0;0;0;0;0;0;30;1;200,7;119;230,5;5678;-1
11.01.2021 22:00;30;1;2;13;30;5;0;0;0;0;0;0;0;0;0;0;0;30;1;221,1;242,3;217;5678;-1,7
11.01.2021 23:00;30;1;0;14;33;4;0;0;0;0;0;0;0;0;0;0;0;30;1;270,8;250,1;345,7;5678;-1,1
12.01.2021 00:00;32;1;0;14;34;6;0;0;0;0;0;0;0;0;0;0;0;30;2;140,9;272,5;370,5;5678;-0,9
12.01.2021 01:00;34;4;9;14;33;5;0;0;0;0;0;0;0;0;0;0;0;40;1;160,3;332,8;384,5;5678;-1,3
12.01.2021 02:00;29;1;0;13;34;4;0;0;0;0;0;0;0;0;0;0;0;20;1;212;516,9;367,8;5678;-1,3
12.01.2021 03:00;32;5;10;11;22;5;0;0;0;0;0;0;0;0;0;0;0;40;1;302,1;620,1;443,6;5678;-2,1
12.01.2021 04:00;32;4;6;11;26;5;0;0;0;0;0;0;0;0;0;0;0;30;1;450;613,3;601,7;5678;-1,1
12.01.2021 05:00;35;3;8;15;36;5;0;0;0;0;0;0;1;0;0;0;0;30;1;531;634,2;696,1;5678;-1,9
12.01.2021 06:00;111;11;24;13;37;5;28;3;0;3;3;6;2;16;19;15;15;50;10;461;590,4;578,1;5678;-1,7
12.01.2021 07:00;140;12;37;12;36;5;49;3;0;3;4;6;5;17;21;16;21;50;21;270,7;419,6;487,6;5678;-1,7
12.01.2021 08:00;146;12;37;12;37;5;60;2;0;2;3;4;3;12;12;11;21;70;20;145,1;256,8;316,3;5678;-1,8
12.01.2021 09:00;148;12;36;12;36;5;57;2;0;2;2;4;3;13;11;12;19;70;19;70,5;142,4;67,9;5678;-1,6
12.01.2021 10:00;149;12;37;12;37;5;54;3;0;2;2;4;1;15;11;12;17;80;18;25,4;52;1,4;5678;-1,5
12.01.2021 11:00;137;12;36;12;33;7;42;2;0;2;1;4;2;15;8;12;15;70;18;0,2;2;37,2;5678;-0,6
12.01.2021 12:00;124;12;36;12;38;6;30;2;0;3;1;4;0;15;7;11;14;60;15;0,2;64,3;41,5;5678;0,2
12.01.2021 13:00;129;12;36;12;28;6;36;2;0;3;1;4;1;15;6;11;14;60;15;23,6;114,5;6,1;5678;0,5
12.01.2021 14:00;110;12;36;12;36;6;28;2;0;2;0;3;1;13;6;10;14;60;14;10,2;111,3;43,6;5678;0,6
12.01.2021 15:00;96;12;36;12;36;6;18;2;0;2;1;3;1;10;6;9;14;60;13;0;111,1;52,2;5678;1
12.01.2021 16:00;41;6;18;10;29;5;0;0;0;0;0;0;0;0;0;0;2;30;1;0,2;89,3;30,1;5678;0,8
12.01.2021 17:00;37;3;5;12;30;6;0;0;0;0;0;0;0;0;0;0;1;30;2;34,1;128,8;3,7;5678;1,9
12.01.2021 18:00;27;1;0;10;21;5;0;0;0;0;0;0;0;0;0;0;0;20;1;64,7;153,2;78,7;5678;1,6
12.01.2021 19:00;29;3;7;9;25;5;0;0;0;0;0;0;0;0;0;0;0;30;1;55,1;198,4;177,9;5678;1,5
12.01.2021 20:00;32;1;0;14;34;5;0;0;0;0;0;0;0;0;0;0;0;30;1;61,6;157,1;230,5;5678;1,3
12.01.2021 21:00;28;1;0;11;27;5;0;0;0;0;0;0;0;0;0;0;0;30;2;79,2;108;226,2;5678;1,6
12.01.2021 22:00;30;1;0;12;32;5;0;0;0;0;0;0;0;0;0;0;0;20;1;181,9;135,8;291,8;5678;0,7
12.01.2021 23:00;27;1;0;12;36;4;0;0;0;0;0;0;0;0;0;0;0;40;1;258,2;203;305,7;5678;1,9
13.01.2021 00:00;31;1;0;14;31;5;0;0;0;0;0;0;0;0;0;0;0;30;1;261,9;204,3;328,9;5678;1,5
13.01.2021 01:00;29;1;0;12;31;5;0;0;0;0;0;0;0;0;0;0;0;30;2;220,2;278,3;353;5678;1,4
13.01.2021 02:00;31;1;0;14;36;5;1;0;0;0;0;0;0;0;0;0;0;30;1;167,2;379,8;513,2;5678;1,3
13.01.2021 03:00;26;1;0;11;28;4;0;0;0;0;0;0;0;0;0;0;0;30;1;133,5;310,1;484,2;5678;1,8
13.01.2021 04:00;31;1;0;13;34;6;0;0;0;0;0;0;0;0;0;0;1;30;1;165,5;241,8;454,2;5678;2,3
13.01.2021 05:00;29;4;9;10;25;4;0;0;0;0;0;0;0;0;0;0;0;30;1;216,2;384,9;427,6;5678;1,9
13.01.2021 06:00;100;10;30;12;37;6;16;3;0;3;3;5;1;16;15;15;14;50;11;150;441,5;408,1;5678;1,2
13.01.2021 07:00;132;12;37;12;37;5;38;3;0;3;3;6;3;17;16;16;17;50;18;59,5;366,9;448,4;5678;0,3
13.01.2021 08:00;137;12;37;12;36;5;52;2;0;2;2;4;2;12;10;10;15;70;17;64;226,2;326,4;5678;0,1
13.01.2021 09:00;118;11;37;11;37;5;26;2;0;3;1;4;2;14;9;10;16;70;17;91,7;180,6;203,2;5678;-0,4
13.01.2021 10:00;179;11;37;11;37;6;84;2;0;2;1;4;3;15;12;12;20;90;16;57,1;106,8;110,2;5678;-1,4
13.01.2021 11:00;146;12;36;12;36;6;56;2;0;2;2;4;1;15;10;11;18;70;20;27,7;106;66,1;5678;-1,5
13.01.2021 12:00;135;12;36;12;36;6;45;2;0;2;1;3;1;14;9;12;17;60;18;76,9;102,9;23,1;5678;-1,6
13.01.2021 13:00;136;12;36;12;36;6;49;3;0;2;1;3;2;13;8;12;15;80;18;20,3;26,4;0,1;5678;-0,8
13.01.2021 14:00;115;12;32;12;36;5;33;2;0;2;2;3;1;13;7;10;15;60;14;48;0;1,1;5678;-0,7
13.01.2021 15:00;108;12;37;12;35;6;32;2;0;2;1;4;1;11;7;9;17;60;8;39,7;1,2;27,1;5678;-0,4
13.01.2021 16:00;47;8;22;14;36;6;1;0;0;0;0;0;0;0;0;0;4;40;1;3,8;32,4;8,7;5678;-0,4
13.01.2021 17:00;37;1;0;15;35;5;0;0;0;0;0;0;0;0;1;0;0;30;1;0;112,2;22;5678;-0,3
13.01.2021 18:00;33;1;0;13;31;5;0;0;0;0;0;0;0;0;0;0;1;30;1;15,6;128,5;138;5678;-0,5
13.01.2021 19:00;37;6;14;15;32;5;0;0;0;0;0;0;0;0;0;0;0;40;2;19,2;102,4;293,2;5678;-1
13.01.2021 20:00;31;3;4;11;25;5;0;0;0;0;0;0;0;0;0;0;0;20;1;31,2;132,3;340,4;5678;-2,8
13.01.2021 21:00;35;3;0;16;36;5;0;0;0;0;0;0;0;0;0;0;0;50;1;31,8;174,4;404,7;5678;-1,8
13.01.2021 22:00;34;5;14;13;29;5;0;0;0;0;0;0;0;0;0;0;0;25;1;51,5;163,1;360;5678;-2
13.01.2021 23:00;32;2;3;15;34;5;0;0;0;0;0;0;1;0;0;0;0;35;1;74,5;155,3;419;5678;-2,1
14.01.2021 00:00;31;1;0;15;34;4;0;0;0;0;0;0;0;0;0;0;0;30;1;129,8;203,5;607,3;5678;-2,5
14.01.2021 01:00;36;8;12;13;23;4;0;0;0;0;0;0;0;0;0;0;1;42;1;204,3;249,7;597,2;5678;-3,4
14.01.2021 02:00;31;1;5;15;32;6;0;0;0;0;0;0;0;0;0;0;0;28;1;157,8;267;627,5;5678;-3,8
14.01.2021 03:00;32;1;0;16;36;5;0;0;0;0;0;0;0;0;0;0;0;30;1;176,5;348,2;562;5678;-3,2
14.01.2021 04:00;32;2;0;15;35;5;0;0;0;0;0;0;0;0;0;0;0;40;2;270,5;414,5;463,2;5678;-3,2
14.01.2021 05:00;34;6;14;15;33;4;0;0;0;0;0;0;0;0;0;0;0;40;1;262,2;393,5;467,5;5678;-3,2
14.01.2021 06:00;119;11;27;13;35;6;36;3;0;3;4;6;4;16;22;15;20;50;11;303;341,7;583,2;5678;-4,1
14.01.2021 07:00;155;12;37;12;37;5;67;3;0;3;5;6;6;17;23;15;26;50;20;278,3;336,2;482,7;5678;-3,6
14.01.2021 08:00;176;12;37;12;36;5;87;2;0;2;4;4;4;13;16;11;25;90;19;175,7;247,9;371,6;5678;-3,9
14.01.2021 09:00;180;12;36;12;37;5;82;2;0;2;2;4;4;15;14;13;19;90;21;112,1;172,4;254,1;5678;-3,3
14.01.2021 10:00;178;12;36;12;36;6;83;2;0;2;2;4;3;15;15;12;18;90;20;123,9;107,1;128,7;5678;-3,5
14.01.2021 11:00;163;12;36;12;36;7;66;2;0;2;2;3;2;15;12;12;18;80;19;92,6;100,6;101,3;5678;-2,4
14.01.2021 12:00;157;12;36;12;36;6;66;2;0;3;3;3;3;14;12;12;19;80;19;48,7;80,1;49,2;5678;-1,9
14.01.2021 13:00;137;12;36;12;35;6;51;2;0;3;1;3;2;12;9;11;18;80;17;49,3;79,3;0,2;5678;-0,5
14.01.2021 14:00;128;12;35;12;36;6;47;2;0;3;1;3;1;11;8;12;17;70;15;51,5;32,8;0,1;5678;-1,7
14.01.2021 15:00;114;12;36;12;36;6;36;2;0;2;1;4;2;10;8;11;16;60;16;70,7;47,9;42,2;5678;-1,5
14.01.2021 16:00;58;10;29;14;34;5;12;0;0;0;0;0;1;0;0;0;1;50;7;50,9;48,3;55,4;5678;-1,9
14.01.2021 17:00;41;3;1;15;36;5;0;0;0;0;0;0;0;0;0;0;0;30;2;82,2;66,1;49;5678;-2,4
14.01.2021 18:00;29;1;4;11;24;5;0;0;0;0;0;0;0;0;0;0;1;30;1;185,8;60,1;122,6;5678;-2,4
14.01.2021 19:00;29;1;0;13;29;5;0;0;0;0;0;0;0;0;1;0;0;30;1;220,5;106,2;191,7;5678;-1,9
14.01.2021 20:00;34;4;7;14;33;5;0;0;0;0;0;0;0;0;0;0;0;30;2;163,5;239,6;342,5;5678;-2,1
14.01.2021 21:00;32;3;7;14;34;5;0;0;0;0;0;0;0;0;0;0;0;30;1;188,5;419,6;310,1;5678;-2,9
14.01.2021 22:00;31;3;3;12;23;5;0;0;0;0;0;0;0;0;0;0;0;30;1;219,4;437,6;329,7;5678;-3,5
14.01.2021 23:00;32;3;9;13;30;5;0;0;0;0;0;0;1;0;0;0;1;40;1;211,5;430,8;337,6;5678;-3,5
15.01.2021 00:00;35;5;8;15;35;4;0;0;0;0;0;0;0;0;0;0;0;30;1;170,9;367,3;373,5;5678;-4,7
15.01.2021 01:00;34;3;7;15;33;6;0;0;0;0;0;0;0;0;0;0;0;40;1;211,4;287,2;349,6;5678;-3,9
15.01.2021 02:00;33;4;6;13;31;5;0;0;0;0;0;0;0;0;0;0;0;30;2;252,2;248,3;481,7;5678;-3,8
15.01.2021 03:00;34;4;9;16;35;4;0;0;0;0;0;0;0;0;0;0;0;40;1;296,5;309,3;590,5;5678;-4,8
15.01.2021 04:00;29;1;0;13;29;5;0;0;0;0;0;0;0;0;0;0;0;30;1;348,3;374,1;578,1;5678;-4,6
15.01.2021 05:00;36;6;14;14;33;5;0;0;0;0;0;0;0;0;0;0;0;50;1;368,4;541,1;638,8;5678;-4,6
15.01.2021 06:00;136;11;32;12;37;5;50;3;0;3;4;5;5;16;23;14;19;60;13;421;660,8;697,3;5678;-4,4
15.01.2021 07:00;153;12;36;12;37;5;65;3;0;3;6;6;6;16;24;15;26;50;20;366,3;690,6;617,1;5678;-4,9
15.01.2021 08:00;179;12;37;12;36;5;91;2;0;2;3;4;5;13;16;11;27;90;20;238,6;500,2;384,1;5678;-4,3
15.01.2021 09:00;178;12;36;12;36;6;82;2;0;3;3;4;4;13;14;13;21;90;20;90,6;330,6;188,6;5678;-4,9
15.01.2021 10:00;178;12;36;12;37;6;83;2;0;3;2;4;4;15;16;13;18;90;19;29,4;179,9;103,4;5678;-4
15.01.2021 11:00;169;12;36;12;36;7;72;2;0;2;1;4;3;15;13;13;18;90;19;0,8;133;54,5;5678;-3,6
15.01.2021 12:00;162;12;28;12;36;6;68;2;0;2;2;4;3;15;13;12;17;80;19;0;131,1;12,7;5678;-2,9
15.01.2021 13:00;146;12;34;12;32;6;54;2;0;2;2;4;3;14;10;13;16;70;17;0,8;102,7;15,9;5678;-1,9
15.01.2021 14:00;132;12;35;12;31;6;50;2;0;2;1;4;3;11;9;11;17;70;15;25,7;70,9;51,2;5678;-2,1
15.01.2021 15:00;116;12;35;13;35;5;42;2;0;2;1;4;2;10;8;10;17;60;16;7,4;141,1;16,1;5678;-2,1
15.01.2021 16:00;57;11;34;15;35;6;7;0;0;0;1;0;1;0;0;0;4;50;7;0,2;128,8;16,7;5678;-2,6
15.01.2021 17:00;39;6;10;12;26;5;0;0;0;0;0;0;0;0;0;0;0;30;2;23,6;131,2;12,8;5678;-3,2
15.01.2021 18:00;28;1;4;11;27;5;0;0;0;0;0;0;0;0;0;0;0;30;1;53,4;169,7;52,3;5678;-3,7
15.01.2021 19:00;30;2;2;12;25;5;0;0;0;0;0;0;0;0;0;0;0;30;1;98,5;201,6;171,1;5678;-3,6
15.01.2021 20:00;38;7;10;15;35;5;0;0;0;0;0;0;0;0;0;0;0;40;1;108,7;262;289,5;5678;-3,7
15.01.2021 21:00;30;2;7;13;29;5;0;0;0;0;0;0;0;0;0;0;1;30;2;144,2;267,5;316,3;5678;-4,1
15.01.2021 22:00;31;2;3;13;29;5;0;0;0;0;0;0;0;0;0;0;0;30;1;154,9;200,1;373,2;5678;-4,8
15.01.2021 23:00;34;6;11;14;36;4;0;0;0;0;0;0;0;0;1;0;0;40;1;204,6;285,3;495,9;5678;-4,8
16.01.2021 00:00;35;5;4;14;30;6;0;0;0;0;0;0;0;0;0;0;0;30;1;200,6;453,8;558;5678;-4,4
16.01.2021 01:00;36;5;16;15;35;5;0;0;0;0;0;0;0;0;0;0;0;50;1;261,5;486,4;608,6;5678;-4,1
16.01.2021 02:00;33;5;7;14;33;4;0;0;0;0;0;0;1;0;0;0;0;40;1;368,1;458,5;648,7;5678;-4,5
16.01.2021 03:00;33;1;2;15;33;5;0;0;0;0;0;0;0;0;0;0;1;30;1;404,1;475,6;711,2;5678;-4,6
16.01.2021 04:00;35;4;4;16;36;5;0;0;0;0;0;0;0;0;0;0;0;40;2;393,2;494,7;796,7;5678;-4,2
16.01.2021 05:00;35;5;11;14;32;5;0;0;0;0;0;0;0;0;0;0;0;40;1;434,3;409,3;858;5678;-4
16.01.2021 06:00;32;3;7;14;31;5;0;0;0;0;0;0;0;0;0;0;0;30;3;507,7;518,7;762,2;5678;-3,2
16.01.2021 07:00;33;6;13;13;29;4;0;0;0;0;0;0;0;0;0;0;0;40;2;618;612,1;752;5678;-3,4
16.01.2021 08:00;39;8;16;15;36;5;0;0;0;0;0;0;0;0;0;0;0;40;6;666,4;666,7;840,3;5678;-3
16.01.2021 09:00;37;7;15;15;35;5;0;0;0;0;0;0;0;0;0;0;0;30;19;574;531,1;798,5;5678;-1,8
16.01.2021 10:00;31;3;9;15;37;5;0;0;0;0;0;0;0;0;0;0;0;37;13;531;546,4;883,6;5678;-1,3
16.01.2021 11:00;29;3;5;13;34;5;0;0;0;0;0;0;0;0;0;0;1;25;1;507,4;706,6;943,8;5678;-1
16.01.2021 12:00;30;5;9;12;27;5;0;0;0;0;0;0;0;0;0;0;0;38;2;542,6;776,4;815;5678;-0,2
16.01.2021 13:00;28;5;11;11;26;5;0;0;0;0;0;0;0;0;0;0;0;30;1;577;861,3;687,5;5678;0,2
16.01.2021 14:00;31;3;5;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;4;596,9;703,5;698,7;5678;0,4
16.01.2021 15:00;30;4;7;14;37;4;0;0;0;0;0;0;0;0;1;0;0;40;7;618,5;592,2;632;5678;0,1
16.01.2021 16:00;35;4;6;14;37;6;0;0;0;0;0;0;1;0;0;0;0;30;9;648,5;525,6;660,3;5678;0,2
16.01.2021 17:00;33;3;9;14;37;5;0;0;0;0;0;0;0;0;0;0;0;30;12;624,9;532;697,9;5678;0,2
16.01.2021 18:00;33;5;9;14;37;4;0;0;0;0;0;0;0;0;0;0;0;40;5;572,5;543,1;651,8;5678;0,1
16.01.2021 19:00;29;1;3;13;32;5;0;0;0;0;0;0;0;0;0;0;0;30;3;611,9;518,8;581;5678;0,2
16.01.2021 20:00;34;4;8;14;36;5;0;0;0;0;0;0;0;0;0;0;0;30;9;761,5;407,4;638,1;5678;0,5
16.01.2021 21:00;36;6;15;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;15;847,6;397;625,6;5678;0,5
16.01.2021 22:00;31;1;0;14;36;5;0;0;0;0;0;0;0;0;0;0;1;30;8;888,6;444,4;532,7;5678;0,9
16.01.2021 23:00;32;4;8;13;33;4;0;0;0;0;0;0;0;0;0;0;0;30;2;852,9;433,6;617,8;5678;0,8
17.01.2021 00:00;32;1;3;14;37;6;0;0;0;0;0;0;0;0;0;0;0;40;3;819,7;382,7;621,9;5678;0,9
17.01.2021 01:00;31;5;11;11;29;4;0;0;0;0;0;0;0;0;0;0;0;30;1;803,3;343,6;500,1;5678;0,2
17.01.2021 02:00;34;4;8;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;12;785,5;435,1;393;5678;0,6
17.01.2021 03:00;31;1;2;14;37;5;0;0;0;0;0;0;0;0;0;0;0;30;8;717,5;535;339,1;5678;0,9
17.01.2021 04:00;34;4;8;14;30;5;0;0;0;0;0;0;0;0;0;0;0;40;2;716,6;646,3;406,4;5678;1,8
17.01.2021 05:00;32;4;5;13;32;4;0;0;0;0;0;0;0;0;0;0;0;30;2;670,4;715,6;497,4;5678;1,5
17.01.2021 06:00;29;3;7;11;29;5;0;0;0;0;0;0;0;0;0;0;0;40;2;728,3;813,2;620,4;5678;1,2
17.01.2021 07:00;31;2;4;13;34;5;0;0;0;0;0;0;0;0;0;0;0;30;2;790;821,8;635,1;5678;0,5
17.01.2021 08:00;39;9;21;14;36;5;0;0;0;0;0;0;0;0;0;0;1;40;17;859,2;739;495,2;5678;0
17.01.2021 09:00;32;3;8;14;36;5;0;0;0;0;0;0;0;0;0;0;0;30;12;803,3;606,2;423,9;5678;0,9
17.01.2021 10:00;27;4;9;10;22;4;0;0;0;0;0;0;0;0;0;0;0;30;1;746,1;470,7;424,1;5678;1,2
17.01.2021 11:00;30;2;0;14;37;5;0;0;0;0;0;0;0;0;0;0;0;40;1;693;363,3;567,5;5678;1,8
17.01.2021 12:00;26;1;4;11;28;5;0;0;0;0;0;0;1;0;0;0;0;30;1;671,1;395,1;623,3;5678;2,5
